total_return_pct,final_equity,max_drawdown_pct,sharpe_ratio,win_rate_pct,profit_factor,total_trades,long_trades,short_trades,long_pnl,short_pnl,liquidations,liq_loss,avg_win,avg_loss,cooldown,leverage_tier,risk_pct,trail_atr_mult,fib_tolerance,long_only,score
738.49,83849.48,18.29,1.756,46.91,3.762,81,81,0,77385.1,0.0,0,0.0,2773.73,-651.55,12,conservative,0.03,2.0,0.008,True,549.1060858392565
740.27,84027.18,18.01,1.56,50.0,3.35,74,65,9,75993.72,2026.63,0,0.0,3006.1,-897.44,36,conservative,0.05,3.5,0.012,False,548.6097595780121
737.1,83709.82,18.01,1.558,50.0,3.344,74,65,9,75675.21,2017.98,0,0.0,2995.57,-895.75,36,conservative,0.05,3.0,0.012,False,546.4426263187119
730.7,83069.86,18.46,1.797,53.85,4.073,78,71,7,74798.81,1878.91,0,0.0,2419.76,-693.11,18,conservative,0.03,3.0,0.005,False,543.1738190682557
728.85,82884.98,18.46,1.796,53.85,4.064,78,71,7,74597.94,1896.37,0,0.0,2415.69,-693.47,18,conservative,0.03,2.5,0.005,False,541.9116522210185
2179.97,227997.23,66.42,1.3,45.76,2.833,59,59,0,229615.74,0.0,1,29112.87,13144.62,-3915.28,36,aggressive,0.02,3.0,0.005,True,541.5318765432098
1095.14,119513.78,29.61,1.531,46.48,3.244,71,71,0,115633.91,0.0,0,0.0,5065.68,-1356.15,24,current,0.02,2.0,0.008,True,541.518778790949
723.93,82392.56,18.46,1.79,53.85,4.056,78,71,7,74111.73,1872.53,0,0.0,2401.23,-690.76,18,conservative,0.03,3.5,0.005,False,538.5344301191766
725.36,82535.88,18.01,1.551,48.61,3.293,72,63,9,74456.38,1989.66,0,0.0,3136.74,-901.08,36,conservative,0.05,2.5,0.008,False,538.2850255413658
722.52,82252.25,18.01,1.548,48.61,3.284,72,63,9,74172.15,1990.38,0,0.0,3128.81,-901.24,36,conservative,0.05,3.5,0.008,False,536.2891238200999
721.92,82191.56,18.01,1.546,49.33,3.171,75,66,9,74230.15,2060.35,0,0.0,3011.74,-924.84,36,conservative,0.05,2.0,0.012,False,535.2709755691282
718.82,81882.09,18.01,1.546,48.61,3.278,72,63,9,73800.17,1980.13,0,0.0,3115.53,-899.01,36,conservative,0.05,3.0,0.008,False,533.7747096057747
700.28,80028.31,18.01,1.53,47.95,3.109,73,64,9,72013.13,2010.97,0,0.0,3117.64,-923.51,36,conservative,0.05,2.0,0.008,False,520.3014286507496
688.62,78861.8,18.46,1.757,53.16,3.738,79,72,7,70620.3,1879.08,0,0.0,2356.61,-715.63,18,conservative,0.03,2.0,0.005,False,513.2955861321776
973.21,107320.71,27.72,1.513,46.97,3.294,66,66,0,102527.37,0.0,0,0.0,4749.28,-1277.16,36,current,0.02,2.5,0.012,True,510.2668585858586
590.67,69066.92,15.32,1.495,45.76,3.931,59,59,0,61516.73,0.0,0,0.0,3055.74,-655.88,36,conservative,0.05,2.5,0.005,True,509.1268302872063
588.3,68829.58,15.32,1.492,45.76,3.919,59,59,0,61279.24,0.0,0,0.0,3047.04,-655.96,36,conservative,0.05,3.5,0.005,True,507.1928328981723
962.5,106250.1,27.72,1.506,46.97,3.277,66,66,0,101435.93,0.0,0,0.0,4708.92,-1272.59,36,current,0.02,3.5,0.012,True,505.0372222222222
585.2,68519.82,15.32,1.489,45.76,3.91,59,59,0,60962.84,0.0,0,0.0,3033.89,-654.75,36,conservative,0.05,3.0,0.005,True,504.7243342036554
1849.91,194990.72,59.23,1.262,48.48,2.151,66,59,7,201085.26,503.36,1,35032.02,11772.95,-5151.35,36,aggressive,0.02,2.0,0.005,False,502.4725237210874
957.0,105700.15,27.72,1.504,46.97,3.269,66,66,0,100868.99,0.0,0,0.0,4687.69,-1269.98,36,current,0.02,3.0,0.012,True,502.4030952380952
1990.15,209014.56,65.51,1.275,45.0,2.538,60,60,0,211187.09,0.0,1,29112.87,12908.25,-4161.69,36,aggressive,0.02,2.0,0.005,True,497.728313997863
660.65,76064.77,18.46,1.746,50.7,4.218,71,71,0,68984.09,0.0,0,0.0,2511.68,-612.47,18,conservative,0.03,3.0,0.005,True,497.41690682556873
658.95,75895.48,18.46,1.745,50.7,4.207,71,71,0,68816.23,0.0,0,0.0,2507.62,-613.09,18,conservative,0.03,2.5,0.005,True,496.2409967497292
654.45,75444.59,18.46,1.739,50.7,4.198,71,71,0,68351.58,0.0,0,0.0,2492.3,-610.6,18,conservative,0.03,3.5,0.005,True,493.12829360780063
582.76,68275.63,15.95,1.664,53.42,3.734,73,66,7,59510.0,1845.27,0,0.0,2148.68,-660.1,24,conservative,0.03,3.0,0.005,False,492.23277115987463
569.69,66968.56,15.32,1.473,45.0,3.649,60,60,0,59489.03,0.0,0,0.0,3034.89,-680.4,36,conservative,0.05,2.0,0.005,True,491.2643133159269
581.24,68123.67,15.95,1.662,53.42,3.726,73,66,7,59343.91,1861.19,0,0.0,2145.02,-660.31,24,conservative,0.03,2.5,0.005,False,491.0277931034483
577.19,67718.96,15.95,1.657,53.42,3.718,73,66,7,58946.31,1838.74,0,0.0,2132.06,-657.8,24,conservative,0.03,3.5,0.005,False,487.8936081504702
926.03,102603.38,27.67,1.49,45.31,3.181,64,64,0,97639.52,0.0,0,0.0,4910.58,-1279.07,36,current,0.02,2.5,0.008,True,487.8773169497651
636.06,73605.59,18.02,1.71,52.44,3.919,82,73,9,65809.86,934.55,0,0.0,2083.93,-586.27,24,conservative,0.03,3.5,0.012,False,487.4754728079911
920.39,102038.8,27.67,1.486,45.31,3.168,64,64,0,97074.33,0.0,0,0.0,4891.42,-1279.34,36,current,0.02,3.5,0.008,True,485.0900083122515
922.6,102259.96,27.72,1.485,46.27,3.012,67,67,0,97653.66,0.0,0,0.0,4715.85,-1348.26,36,current,0.02,2.0,0.012,True,484.69828282828286
914.01,101400.81,27.67,1.483,45.31,3.16,64,64,0,96415.17,0.0,0,0.0,4864.03,-1275.48,36,current,0.02,3.0,0.008,True,482.0162620166245
625.87,72587.41,18.02,1.7,52.44,3.882,82,73,9,64749.81,954.51,0,0.0,2058.13,-584.49,24,conservative,0.03,3.0,0.012,False,480.31664483906775
625.77,72576.67,18.02,1.7,52.44,3.878,82,73,9,64730.6,968.05,0,0.0,2058.78,-585.36,24,conservative,0.03,2.5,0.012,False,480.2311509433962
566.04,66604.09,15.95,1.644,52.7,3.486,74,67,7,57900.64,1866.89,0,0.0,2149.01,-686.97,24,conservative,0.03,2.0,0.005,False,478.2380125391849
552.56,65255.94,15.32,1.473,49.23,3.446,65,58,7,55967.3,2199.07,0,0.0,2560.88,-720.66,36,conservative,0.05,2.5,0.005,False,477.35485117493465
617.05,71705.43,18.02,1.717,49.32,4.208,73,73,0,64370.05,0.0,0,0.0,2345.41,-542.29,24,conservative,0.03,3.5,0.012,True,476.6800832408435
550.32,65031.69,15.32,1.469,49.23,3.436,65,58,7,55742.57,2199.6,0,0.0,2553.99,-720.77,36,conservative,0.05,3.5,0.005,False,475.4987101827677
547.39,64739.03,15.32,1.467,49.23,3.429,65,58,7,55448.54,2192.07,0,0.0,2542.9,-719.16,36,conservative,0.05,3.0,0.005,False,473.1981775456919
607.14,70713.53,18.02,1.706,49.32,4.163,73,73,0,63360.7,0.0,0,0.0,2316.41,-541.35,24,conservative,0.03,3.0,0.012,True,469.6346381798002
607.03,70703.07,18.02,1.707,49.32,4.157,73,73,0,63354.66,0.0,0,0.0,2317.29,-542.37,24,conservative,0.03,2.5,0.012,True,469.5625948945616
621.74,72173.51,18.46,1.705,50.0,3.846,72,72,0,65127.83,0.0,0,0.0,2444.79,-635.68,18,conservative,0.03,2.0,0.005,True,469.3579003250271
607.48,70747.77,18.02,1.68,51.81,3.612,83,74,9,62975.78,975.05,0,0.0,2056.52,-611.99,24,conservative,0.03,2.0,0.012,False,466.3223174250832
649.12,74911.89,19.57,1.723,50.59,3.587,85,76,9,67433.17,953.1,0,0.0,2205.08,-629.34,18,conservative,0.03,3.0,0.008,False,466.2283643331631
647.45,74745.17,19.57,1.722,50.59,3.579,85,76,9,67251.94,969.17,0,0.0,2201.74,-629.85,18,conservative,0.03,2.5,0.008,False,465.13801737353094
632.65,73265.03,19.09,1.702,48.89,3.402,90,81,9,66049.14,958.12,0,0.0,2156.95,-606.49,18,conservative,0.03,3.5,0.012,False,462.73887637506544
643.01,74301.12,19.57,1.716,50.59,3.572,85,76,9,66813.29,946.99,0,0.0,2188.46,-627.23,18,conservative,0.03,3.5,0.008,False,462.210238630557
874.32,97431.88,27.67,1.46,44.62,2.918,65,65,0,92631.76,0.0,0,0.0,4859.82,-1341.75,36,current,0.02,2.0,0.008,True,461.8032070834839
532.73,63273.36,15.32,1.45,48.48,3.236,66,59,7,54036.07,2215.33,0,0.0,2544.09,-739.99,36,conservative,0.05,2.0,0.005,False,460.68798694516977
628.8,72880.19,19.09,1.699,48.89,3.39,90,81,9,65627.8,983.12,0,0.0,2147.41,-605.98,18,conservative,0.03,2.5,0.012,False,460.18711367207953
631.79,73178.97,19.57,1.731,47.37,3.814,76,76,0,66162.01,0.0,0,0.0,2490.94,-587.8,18,conservative,0.03,3.0,0.008,True,457.0149734287173
630.16,73016.1,19.57,1.73,47.37,3.803,76,76,0,66000.72,0.0,0,0.0,2487.31,-588.56,18,conservative,0.03,2.5,0.008,True,455.93406591722015
589.21,68921.38,18.02,1.686,48.65,3.844,74,74,0,61651.24,0.0,0,0.0,2314.61,-570.38,24,conservative,0.03,2.0,0.012,True,455.6965826859045
621.38,72137.53,19.09,1.69,48.89,3.372,90,81,9,64869.35,978.4,0,0.0,2127.43,-603.46,18,conservative,0.03,3.0,0.012,False,455.19826191723416
579.88,67987.83,17.98,1.835,53.12,3.597,96,85,11,60167.21,1135.84,0,0.0,1664.8,-524.48,12,conservative,0.02,3.5,0.012,False,453.53690433815353
615.7,71570.21,19.09,1.709,45.68,3.609,81,81,0,64798.58,0.0,0,0.0,2422.55,-564.45,18,conservative,0.03,3.5,0.012,True,453.40988213724467
625.82,72582.33,19.57,1.724,47.37,3.797,76,76,0,65552.87,0.0,0,0.0,2471.95,-585.93,18,conservative,0.03,3.5,0.008,True,453.0723857945835
611.94,71194.27,19.09,1.706,45.68,3.594,81,81,0,64413.17,0.0,0,0.0,2412.1,-564.42,18,conservative,0.03,2.5,0.012,True,450.8992645364065
833.55,93355.26,26.9,1.433,50.0,2.764,74,65,9,87606.85,1814.39,0,0.0,3786.72,-1369.93,36,current,0.02,2.5,0.012,False,450.03488847583645
523.92,62392.49,15.95,1.61,50.0,3.848,66,66,0,54858.15,0.0,0,0.0,2245.99,-583.62,24,conservative,0.03,3.0,0.005,True,448.4084890282131
571.82,67181.84,17.98,1.825,53.12,3.571,96,85,11,59316.43,1158.49,0,0.0,1646.98,-522.69,12,conservative,0.02,3.0,0.012,False,447.8181457174639
522.54,62253.63,15.95,1.609,50.0,3.839,66,66,0,54720.94,0.0,0,0.0,2242.3,-584.09,24,conservative,0.03,2.5,0.005,True,447.3302852664577
604.69,70468.79,19.09,1.697,45.68,3.574,81,81,0,63670.77,0.0,0,0.0,2389.43,-562.23,18,conservative,0.03,3.0,0.012,True,446.00646464117347
824.24,92423.97,26.9,1.427,50.0,2.751,74,65,9,86661.48,1804.83,0,0.0,3756.1,-1365.12,36,current,0.02,3.5,0.012,False,445.3979219330855
518.84,61883.78,15.95,1.603,50.0,3.83,66,66,0,54339.29,0.0,0,0.0,2228.44,-581.79,24,conservative,0.03,3.5,0.005,True,444.41553605015673
819.46,91945.58,26.9,1.425,50.0,2.746,74,65,9,86168.11,1796.18,0,0.0,3738.81,-1361.4,36,current,0.02,3.0,0.012,False,443.0579702602231
611.16,71115.71,19.57,1.683,50.0,3.327,86,77,9,63662.38,952.15,0,0.0,2148.4,-645.73,18,conservative,0.03,2.0,0.008,False,440.5353280531425
561.28,66127.99,17.98,1.812,52.58,3.484,97,86,11,58244.33,1185.17,0,0.0,1634.36,-520.07,12,conservative,0.02,2.5,0.012,False,440.0770767519466
508.65,60864.98,15.95,1.59,49.25,3.577,67,67,0,53405.73,0.0,0,0.0,2246.36,-609.54,24,conservative,0.03,2.0,0.005,True,435.35282131661444
591.75,69175.18,19.09,1.658,48.35,3.163,91,82,9,61949.45,967.62,0,0.0,2091.01,-618.88,18,conservative,0.03,2.0,0.012,False,434.7090466212677
544.97,64496.56,17.98,1.828,50.59,3.845,85,85,0,57200.96,0.0,0,0.0,1797.8,-478.68,12,conservative,0.02,3.5,0.012,True,431.65988654060067
594.35,69435.41,19.57,1.69,46.75,3.512,77,77,0,62449.85,0.0,0,0.0,2425.38,-606.44,18,conservative,0.03,2.0,0.008,True,431.3996499744507
789.53,88953.06,26.9,1.406,49.33,2.577,75,66,9,83310.48,1877.27,0,0.0,3762.67,-1421.87,36,current,0.02,2.0,0.012,False,427.5235762081785
537.32,63731.97,17.98,1.818,50.59,3.813,85,85,0,56419.25,0.0,0,0.0,1778.57,-477.6,12,conservative,0.02,3.0,0.012,True,426.1801590656286
575.41,67540.73,19.09,1.665,45.12,3.332,82,82,0,60779.09,0.0,0,0.0,2347.13,-579.21,18,conservative,0.03,2.0,0.012,True,425.57059140911474
792.52,89251.79,27.46,1.411,48.61,2.684,72,63,9,83347.23,1776.28,0,0.0,3876.44,-1366.27,36,current,0.02,2.5,0.008,False,423.61088565185725
787.61,88760.68,27.46,1.407,48.61,2.674,72,63,9,82855.51,1777.07,0,0.0,3862.79,-1366.62,36,current,0.02,3.5,0.008,False,421.16183029861617
534.2,63420.18,17.98,1.775,52.04,3.254,98,87,11,55865.81,888.6,0,0.0,1606.52,-535.7,12,conservative,0.02,2.0,0.012,False,420.04789766407123
527.36,62735.7,17.98,1.804,50.0,3.708,86,86,0,55434.47,0.0,0,0.0,1765.17,-476.0,12,conservative,0.02,2.5,0.012,True,418.69967074527256
782.06,88205.71,27.46,1.404,48.61,2.668,72,63,9,82283.23,1765.9,0,0.0,3840.83,-1361.62,36,current,0.02,3.0,0.008,False,418.4657086671522
512.77,61276.96,17.98,1.782,49.43,3.457,87,87,0,54053.22,0.0,0,0.0,1768.57,-499.89,12,conservative,0.02,2.0,0.012,True,407.2110989988876
747.53,84753.25,27.46,1.381,47.95,2.507,73,64,9,78939.3,1829.38,0,0.0,3839.18,-1410.59,36,current,0.02,2.0,0.008,False,400.94305462490894
702.15,80214.88,26.27,1.378,45.76,3.267,59,59,0,73938.15,0.0,0,0.0,3946.52,-1019.31,36,current,0.02,2.5,0.005,True,395.17207080319747
697.73,79773.49,26.27,1.374,45.76,3.253,59,59,0,73496.2,0.0,0,0.0,3930.37,-1019.5,36,current,0.02,3.5,0.005,True,392.857543205177
499.13,59913.07,18.02,1.57,50.63,3.272,79,70,9,51821.02,997.91,0,0.0,1901.75,-596.18,24,conservative,0.03,3.0,0.008,False,390.3596814650389
692.75,79274.72,26.27,1.371,45.76,3.243,59,59,0,72982.17,0.0,0,0.0,3908.24,-1016.89,36,current,0.02,3.0,0.005,True,390.3238446897602
497.8,59779.72,18.02,1.569,50.63,3.265,79,70,9,51675.15,1012.21,0,0.0,1898.84,-596.57,24,conservative,0.03,2.5,0.008,False,389.4236126526082
494.25,59424.58,18.02,1.563,50.63,3.258,79,70,9,51326.17,991.82,0,0.0,1887.25,-594.15,24,conservative,0.03,3.5,0.008,False,386.88357935627084
483.66,58366.39,18.13,1.575,47.14,3.46,70,70,0,50835.16,0.0,0,0.0,2166.64,-558.49,24,conservative,0.03,3.0,0.008,True,379.6893039161611
676.33,77632.51,26.34,1.364,49.23,2.824,65,58,7,70058.99,2369.89,0,0.0,3504.16,-1203.15,36,current,0.02,2.5,0.005,False,379.44217236142754
484.46,58446.26,18.02,1.55,50.0,3.086,80,71,9,50408.14,1017.5,0,0.0,1902.09,-616.45,24,conservative,0.03,2.0,0.008,False,379.2217269700333
482.36,58236.48,18.13,1.573,47.14,3.451,70,70,0,50706.99,0.0,0,0.0,2163.46,-559.11,24,conservative,0.03,2.5,0.008,True,378.7372603419746
672.05,77205.33,26.34,1.36,49.23,2.813,65,58,7,69631.31,2370.44,0,0.0,3491.1,-1203.44,36,current,0.02,3.5,0.005,False,377.2142672741078
478.91,57890.51,18.13,1.568,47.14,3.444,70,70,0,50349.23,0.0,0,0.0,2149.89,-556.68,24,conservative,0.03,3.5,0.008,True,376.30433701047997
461.06,56106.24,17.62,1.681,51.76,3.408,85,77,8,47479.36,1404.62,0,0.0,1572.47,-495.23,12,conservative,0.02,3.0,0.005,False,375.24455845629967
667.23,76722.62,26.34,1.357,49.23,2.806,65,58,7,69133.24,2362.59,0,0.0,3471.07,-1199.35,36,current,0.02,3.0,0.005,False,374.7773507972665
459.78,55978.29,17.62,1.68,51.76,3.4,85,77,8,47340.85,1417.22,0,0.0,1569.93,-495.58,12,conservative,0.02,2.5,0.005,False,374.3201112372304
661.72,76171.82,26.27,1.348,45.0,2.98,60,60,0,70023.15,0.0,0,0.0,3903.43,-1071.8,36,current,0.02,2.0,0.005,True,373.40389189189193
456.49,55648.79,17.62,1.673,51.76,3.392,85,77,8,47013.97,1400.38,0,0.0,1560.27,-493.6,12,conservative,0.02,3.5,0.005,False,371.8739148694665
469.37,56937.44,18.13,1.554,46.48,3.245,71,71,0,49476.42,0.0,0,0.0,2167.07,-579.92,24,conservative,0.03,2.0,0.008,True,368.6733403199118
447.29,54729.46,17.62,1.659,51.16,3.192,86,78,8,46160.53,1421.12,0,0.0,1574.75,-516.85,12,conservative,0.02,2.0,0.005,False,364.3125754824063
637.2,73719.62,26.34,1.334,48.48,2.621,66,59,7,66226.85,2413.96,0,0.0,3468.2,-1245.34,36,current,0.02,2.0,0.005,False,358.75843963553535
415.42,51542.25,17.62,1.629,49.35,3.504,77,77,0,43765.81,0.0,0,0.0,1611.67,-448.15,12,conservative,0.02,3.0,0.005,True,343.69817480136203
429.57,52957.46,18.46,1.677,53.85,3.424,78,71,7,44008.13,1500.81,0,0.0,1530.47,-521.41,18,conservative,0.02,3.0,0.005,False,343.090141928494
414.28,51427.54,17.62,1.627,49.35,3.495,77,77,0,43652.87,0.0,0,0.0,1609.22,-448.66,12,conservative,0.02,2.5,0.005,True,342.8321827468785
428.4,52839.6,18.46,1.675,53.85,3.417,78,71,7,43879.1,1513.51,0,0.0,1527.97,-521.73,18,conservative,0.02,2.5,0.005,False,342.2443391115926
411.22,51122.01,17.62,1.621,49.35,3.487,77,77,0,43336.46,0.0,0,0.0,1599.02,-446.83,12,conservative,0.02,3.5,0.005,True,340.56951986379113
425.26,52525.68,18.46,1.668,53.85,3.409,78,71,7,43570.22,1495.94,0,0.0,1518.47,-519.71,18,conservative,0.02,3.5,0.005,False,339.9793640303359
445.95,54595.47,19.32,1.55,46.97,3.31,66,66,0,46881.22,0.0,0,0.0,2166.91,-579.8,36,conservative,0.03,2.5,0.012,True,338.46798136645964
442.43,54243.4,19.32,1.543,46.97,3.298,66,66,0,46523.41,0.0,0,0.0,2153.9,-578.5,36,conservative,0.03,3.5,0.012,True,336.02403519668735
432.81,53280.7,18.83,1.533,45.31,3.235,64,64,0,45507.33,0.0,0,0.0,2271.32,-581.74,36,conservative,0.03,2.5,0.008,True,335.2973011152417
440.39,54038.53,19.32,1.541,46.97,3.291,66,66,0,46313.81,0.0,0,0.0,2146.17,-577.64,36,conservative,0.03,3.0,0.012,True,334.66913457556933
430.98,53097.6,18.83,1.528,45.31,3.226,64,64,0,45324.19,0.0,0,0.0,2265.11,-581.83,36,conservative,0.03,3.5,0.008,True,333.9474476898567
402.8,50280.39,17.62,1.606,48.72,3.268,78,78,0,42570.8,0.0,0,0.0,1614.15,-469.18,12,conservative,0.02,2.0,0.005,True,333.40385925085127
415.63,51562.69,18.23,1.618,50.55,3.061,91,80,11,43101.98,1180.85,0,0.0,1429.69,-477.4,12,conservative,0.02,3.0,0.008,False,333.40032035106964
414.45,51445.1,18.23,1.616,50.55,3.054,91,80,11,42973.46,1193.85,0,0.0,1427.62,-477.85,12,conservative,0.02,2.5,0.008,False,332.5400356555129
428.59,52858.65,18.83,1.526,45.31,3.218,64,64,0,45079.24,0.0,0,0.0,2255.21,-580.62,36,conservative,0.03,3.0,0.008,True,332.3391964949549
411.42,51142.29,18.23,1.61,50.55,3.048,91,80,11,42675.23,1175.5,0,0.0,1418.76,-475.83,12,conservative,0.02,3.5,0.008,False,330.3649402084476
430.58,53058.42,19.32,1.525,46.27,3.103,67,67,0,45409.76,0.0,0,0.0,2161.53,-599.94,36,conservative,0.03,2.0,0.012,True,327.1904948240166
416.62,51661.95,18.83,1.506,44.62,3.035,65,65,0,43948.24,0.0,0,0.0,2260.12,-599.87,36,conservative,0.03,2.0,0.008,True,323.2703191715349
402.75,50274.8,18.46,1.629,53.16,3.164,79,72,7,41347.17,1500.4,0,0.0,1491.53,-535.04,18,conservative,0.02,2.0,0.005,False,323.13943120260024
393.86,49386.3,18.23,1.579,50.0,2.876,92,81,11,41241.61,893.56,0,0.0,1404.3,-488.32,12,conservative,0.02,2.0,0.008,False,317.18646626439937
389.14,48914.29,18.23,1.605,47.5,3.21,80,80,0,41141.98,0.0,0,0.0,1572.61,-443.26,12,conservative,0.02,3.0,0.008,True,316.5753274821722
388.05,48805.42,18.23,1.604,47.5,3.201,80,80,0,41034.92,0.0,0,0.0,1570.46,-443.87,12,conservative,0.02,2.5,0.008,True,315.7934119583105
389.34,48934.11,17.99,1.47,50.0,2.853,74,65,9,40257.52,1260.33,0,0.0,1727.57,-605.47,36,conservative,0.03,2.5,0.012,False,313.71923346303504
385.15,48515.48,18.23,1.597,47.5,3.195,80,80,0,40734.11,0.0,0,0.0,1560.36,-441.9,12,conservative,0.02,3.5,0.008,True,313.67262753702687
384.92,48491.68,18.46,1.619,50.7,3.494,71,71,0,40551.57,0.0,0,0.0,1578.01,-464.48,18,conservative,0.02,3.0,0.005,True,313.04770964247024
383.84,48383.76,18.46,1.617,50.7,3.485,71,71,0,40445.07,0.0,0,0.0,1575.54,-464.98,18,conservative,0.02,2.5,0.005,True,312.2496608884074
386.19,48618.55,17.99,1.463,50.0,2.843,74,65,9,39939.79,1256.14,0,0.0,1717.54,-604.14,36,conservative,0.03,3.5,0.012,False,311.3932607003891
334.4,43440.22,15.3,1.403,45.76,3.266,59,59,0,35158.03,0.0,0,0.0,1876.82,-484.88,36,conservative,0.03,2.5,0.005,True,310.4220915032679
380.96,48096.31,18.46,1.61,50.7,3.477,71,71,0,40147.89,0.0,0,0.0,1565.49,-463.13,18,conservative,0.02,3.5,0.005,True,310.1515308775731
384.35,48434.92,17.99,1.461,50.0,2.838,74,65,9,39755.47,1250.72,0,0.0,1711.36,-603.09,36,conservative,0.03,3.0,0.012,False,310.1014702612563
332.91,43290.93,15.3,1.398,45.76,3.256,59,59,0,35008.69,0.0,0,0.0,1871.36,-484.93,36,conservative,0.03,3.5,0.005,True,309.0992352941176
330.96,43096.11,15.3,1.395,45.76,3.247,59,59,0,34809.38,0.0,0,0.0,1862.99,-484.1,36,conservative,0.03,3.0,0.005,True,307.49472549019606
377.17,47716.76,18.23,1.582,46.91,3.016,81,81,0,40007.75,0.0,0,0.0,1574.97,-461.42,12,conservative,0.02,2.0,0.008,True,307.15222764673615
335.61,43561.43,15.89,1.52,53.42,3.085,73,66,7,34274.27,1482.76,0,0.0,1356.6,-504.43,24,conservative,0.02,3.0,0.005,False,305.7943071113908
377.56,47755.68,17.99,1.452,48.61,2.796,72,63,9,39044.89,1231.67,0,0.0,1791.66,-606.26,36,conservative,0.03,2.5,0.008,False,305.1681511951084
334.64,43464.48,15.89,1.519,53.42,3.078,73,66,7,34167.42,1494.36,0,0.0,1354.36,-504.66,24,conservative,0.02,2.5,0.005,False,305.02186028949023
367.04,46703.81,18.0,1.581,52.44,3.236,82,73,9,38246.29,684.16,0,0.0,1310.21,-446.38,24,conservative,0.02,3.5,0.012,False,304.2251111111111
375.92,47591.56,17.99,1.448,48.61,2.788,72,63,9,38880.44,1232.12,0,0.0,1787.08,-606.36,36,conservative,0.03,3.5,0.008,False,303.93253362979436
375.56,47556.45,17.99,1.445,49.33,2.705,75,66,9,38923.16,1277.55,0,0.0,1723.66,-620.38,36,conservative,0.03,2.0,0.012,False,303.19142245692046
332.06,43206.26,15.89,1.512,53.42,3.07,73,66,7,33914.84,1477.8,0,0.0,1345.81,-502.77,24,conservative,0.02,3.5,0.005,False,302.8901976085589
373.77,47377.39,17.99,1.445,48.61,2.782,72,63,9,38665.17,1225.68,0,0.0,1779.26,-604.95,36,conservative,0.03,3.0,0.008,False,302.4024252362424
360.58,46057.76,18.0,1.568,52.44,3.204,82,73,9,37571.76,698.34,0,0.0,1293.78,-445.19,24,conservative,0.02,3.0,0.012,False,299.4402222222222
360.51,46050.95,18.0,1.569,52.44,3.201,82,73,9,37558.99,708.15,0,0.0,1294.3,-445.84,24,conservative,0.02,2.5,0.012,False,299.40933333333334
321.2,42120.43,15.3,1.375,45.0,3.052,60,60,0,33886.88,0.0,0,0.0,1866.82,-500.52,36,conservative,0.03,2.0,0.005,True,298.56464052287583
354.2,45420.36,18.0,1.592,49.32,3.436,73,73,0,37299.92,0.0,0,0.0,1461.38,-413.78,24,conservative,0.02,3.5,0.012,True,297.1377777777778
324.95,42494.95,15.89,1.496,52.7,2.905,74,67,7,33249.69,1498.67,0,0.0,1358.67,-521.14,24,conservative,0.02,2.0,0.005,False,296.3996853366897
360.11,46010.98,18.46,1.57,50.0,3.211,72,72,0,38095.94,0.0,0,0.0,1536.89,-478.67,18,conservative,0.02,2.0,0.005,True,294.24183965330445
378.67,47866.97,19.57,1.592,50.59,3.015,85,76,9,39626.9,716.28,0,0.0,1403.73,-476.6,18,conservative,0.02,3.0,0.008,False,294.197145631068
363.05,46304.78,17.99,1.425,47.95,2.652,73,64,9,37634.77,1245.07,0,0.0,1783.24,-619.31,36,conservative,0.03,2.0,0.008,False,294.12155919955535
315.07,41507.03,15.3,1.382,49.23,2.919,65,58,7,31921.12,1637.79,0,0.0,1595.33,-530.05,36,conservative,0.03,2.5,0.005,False,293.4901045751634
377.6,47760.43,19.57,1.591,50.59,3.008,85,76,9,39510.24,727.99,0,0.0,1401.7,-477.02,18,conservative,0.02,2.5,0.008,False,293.47839039345934
370.79,47078.77,19.09,1.572,48.89,2.89,90,81,9,39036.56,718.86,0,0.0,1381.5,-457.19,18,conservative,0.02,3.5,0.012,False,292.92158250392873
347.92,44792.06,18.0,1.579,49.32,3.398,73,73,0,36660.45,0.0,0,0.0,1443.01,-413.19,24,conservative,0.02,3.0,0.012,True,292.44088888888894
347.85,44785.44,18.0,1.579,49.32,3.393,73,73,0,36657.18,0.0,0,0.0,1443.71,-413.95,24,conservative,0.02,2.5,0.012,True,292.37000000000006
313.64,41364.39,15.3,1.378,49.23,2.91,65,58,7,31778.19,1638.15,0,0.0,1590.95,-530.12,36,conservative,0.03,3.5,0.005,False,292.2474640522875
374.77,47476.7,19.57,1.584,50.59,3.002,85,76,9,39230.88,711.62,0,0.0,1392.92,-475.08,18,conservative,0.02,3.5,0.008,False,291.50929943791516
368.31,46831.48,19.09,1.568,48.89,2.88,90,81,9,38763.59,737.01,0,0.0,1375.38,-456.87,18,conservative,0.02,2.5,0.012,False,291.2044730225249
311.78,41178.24,15.3,1.375,49.23,2.903,65,58,7,31591.13,1632.95,0,0.0,1583.8,-529.01,36,conservative,0.03,3.0,0.005,False,290.72077777777776
348.9,44890.48,18.0,1.544,51.81,3.009,83,74,9,36448.64,713.27,0,0.0,1294.49,-462.53,24,conservative,0.02,2.0,0.012,False,290.0883333333333
366.8,46679.74,19.57,1.604,47.37,3.177,76,76,0,38793.43,0.0,0,0.0,1572.52,-445.43,18,conservative,0.02,3.0,0.008,True,288.11473939703626
